,COMUNIDAD,S_AMOR,AÑOS_PAREJA,S_PAREJA,CONVIVE_PAREJA,AFINIDAD_GEN,AFINIDAD_GUSTOS,AFINIDAD_SOCIAL,AFINIDAD_ECONOMI,AFINIDAD_SEX,IMPORTANCIA_SEX,IMPORTANCIA_SEX_PAREJA,EDUCACION_S,ATRACION_P,N_PAREJAS,COMUNICACION_SEX,R_EXT_MATRIMONIAL,ATRACCIÓN,F_ANUAL,SEXO,EDAD,ESTUDIOS,SIT_LABORAL,STATUS,NACIONALIDAD,RELIGION,BIENESTAR,OCUPACION_Agricultor,OCUPACION_Autónomo,OCUPACION_Comerciante,OCUPACION_Director,OCUPACION_Mando,OCUPACION_Obrero,OCUPACION_Otro,F_SEXO_Diariamente,F_SEXO_Mensualmente,F_SEXO_Ocasionalmente,F_SEXO_Regularmente,F_SEXO_Sin actividad sexual
873,9,4,8,4,1,3,4,4,4,4,7,7,1,0,1,3,0,1,0,1,27,3,2,1,1,0,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
874,17,5,4,4,0,3,3,4,3,4,7,7,1,0,1,3,1,1,0,1,21,3,2,1,1,0,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
875,10,4,0,4,1,4,5,4,4,5,7,10,0,0,6,3,0,1,0,0,37,4,2,1,1,1,4.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
876,4,2,0,0,0,0,0,0,0,0,7,0,0,0,3,3,0,1,0,1,42,2,2,1,1,1,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
877,8,4,7,5,1,3,4,5,5,4,7,7,0,0,2,3,0,1,0,1,32,3,2,1,1,1,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
878,9,2,52,3,1,3,4,4,4,4,7,7,0,0,1,3,0,1,0,1,72,3,2,0,1,1,2.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
879,3,3,30,4,1,3,4,4,4,4,8,7,0,0,1,3,0,1,0,0,60,2,2,1,1,1,3.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
880,9,5,1,4,0,3,3,4,3,4,9,9,1,0,1,3,0,1,1,1,21,2,0,1,1,0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
881,5,4,32,4,1,3,4,4,3,4,10,10,0,0,1,3,0,1,0,0,64,2,2,1,1,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
882,11,0,0,0,0,0,0,0,0,0,8,0,1,0,2,0,0,0,0,0,50,3,2,1,1,1,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
883,4,4,34,4,1,4,4,4,4,4,6,6,0,0,1,3,0,1,0,1,55,2,2,1,1,1,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
884,3,5,5,5,0,3,3,4,3,4,5,10,0,0,1,3,0,1,1,1,59,2,0,1,1,1,2.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
885,17,5,28,4,1,4,4,5,4,4,8,10,0,0,1,3,0,1,1,1,50,1,2,1,1,1,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
886,9,5,52,4,1,3,5,5,4,3,10,10,0,0,1,3,0,1,1,1,79,2,2,1,1,1,2.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
887,9,3,32,2,1,3,3,5,4,3,3,3,1,0,1,3,0,1,0,1,52,3,2,1,1,1,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
888,8,5,1,5,0,3,3,4,3,4,8,8,1,0,3,3,0,1,1,0,20,2,1,1,1,0,3.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
889,17,5,11,5,1,4,4,4,4,4,7,8,1,0,2,3,0,1,1,1,31,4,2,2,1,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
890,9,5,32,5,1,4,4,5,1,5,10,10,0,0,1,3,0,1,0,0,55,1,2,1,1,1,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
891,8,5,2,5,1,3,5,5,3,5,5,5,1,0,2,3,0,1,1,1,23,2,2,1,1,0,4.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
892,10,1,0,0,0,0,0,0,0,0,5,0,0,1,1,3,0,2,0,1,44,2,2,1,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
893,10,5,20,4,1,4,3,4,4,5,9,9,0,0,1,3,0,1,1,1,48,1,2,0,1,1,4.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
894,7,4,4,4,0,3,3,4,3,4,8,8,1,0,2,3,0,1,0,1,27,4,2,2,1,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
895,9,4,30,4,1,3,4,4,4,4,7,7,0,0,1,3,0,1,0,0,50,2,2,1,1,1,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
896,9,5,1,5,0,3,3,4,3,4,8,8,0,0,2,3,1,1,1,1,28,3,2,1,1,1,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
897,9,4,15,4,1,3,1,4,4,5,8,10,0,0,2,3,0,1,0,1,42,2,2,1,1,1,3.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
898,17,4,5,5,1,3,4,4,4,4,10,7,1,1,1,3,0,2,1,0,29,2,2,1,1,0,4.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
899,9,4,0,5,0,3,3,4,3,4,8,10,0,0,2,3,0,1,0,1,44,2,2,1,1,0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
900,8,3,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,2,0,0,60,2,2,1,1,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
901,9,2,8,4,1,3,2,2,3,2,7,10,0,1,6,3,1,2,0,1,41,2,2,1,1,1,3.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
902,17,2,0,0,0,0,0,0,0,0,8,0,1,0,1,1,0,0,0,0,37,4,2,2,1,1,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
903,7,4,27,4,1,3,4,4,4,4,10,10,0,0,1,3,0,1,0,1,52,2,2,1,1,1,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
904,9,4,23,5,1,3,4,4,4,4,7,7,0,0,1,3,0,1,0,1,41,2,2,1,1,2,4.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
905,8,2,42,4,1,3,2,5,4,3,5,5,0,0,1,3,0,1,1,1,70,4,2,2,1,1,2.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
906,9,5,19,5,1,4,5,4,5,4,8,8,1,0,1,3,0,1,0,1,36,2,2,1,1,1,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
907,4,1,0,0,0,0,0,0,0,0,10,0,0,0,6,3,1,2,0,0,65,4,2,2,1,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
908,11,4,14,4,1,4,4,5,3,1,8,10,1,0,2,3,0,1,0,1,33,2,2,1,1,1,4.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
909,3,4,0,0,0,0,0,0,0,0,8,0,0,0,6,1,0,1,1,0,62,3,2,1,1,0,3.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
910,17,1,0,0,0,0,0,0,0,0,6,0,0,0,1,2,0,2,0,1,30,4,2,1,1,1,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
911,9,5,15,4,1,3,4,4,4,4,8,4,1,0,5,1,0,1,0,0,43,3,2,2,1,1,4.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
912,17,5,50,5,1,2,4,5,4,4,7,7,0,0,1,3,1,1,0,0,78,2,2,1,1,1,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
913,17,4,56,4,1,3,4,4,4,4,6,0,0,0,1,3,0,1,0,0,84,0,2,1,1,1,2.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
914,11,5,22,4,1,4,4,5,5,5,8,8,1,0,1,3,0,1,0,1,40,2,0,1,1,1,3.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
915,11,4,1,4,0,3,3,4,3,4,7,7,1,0,2,3,0,1,0,1,21,2,1,0,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
916,11,5,7,5,0,3,3,4,3,4,5,5,1,0,1,3,0,1,0,1,23,4,0,1,1,1,4.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
917,9,0,0,0,0,0,0,0,0,0,8,0,0,0,6,3,0,0,0,0,63,2,2,1,1,0,4.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
918,9,1,51,2,1,3,4,4,4,2,10,10,0,0,1,1,0,1,0,1,68,0,2,0,1,1,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
919,4,4,34,4,1,3,4,4,4,4,5,5,1,0,1,3,0,1,0,0,57,2,2,1,1,1,4.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
920,9,5,1,5,0,3,3,4,3,4,6,9,0,0,6,3,0,1,0,0,32,4,2,2,1,1,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
921,7,5,17,4,1,3,4,5,4,4,10,10,1,0,1,3,0,1,0,1,34,2,2,1,1,0,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
922,7,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,1,0,1,68,1,2,1,1,1,2.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
923,9,4,25,4,1,3,4,4,3,4,7,7,0,0,1,3,0,1,0,0,48,2,2,1,1,1,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
924,11,5,23,5,1,3,4,5,5,5,5,5,0,0,1,3,0,1,0,1,44,2,2,1,1,1,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
925,11,4,20,4,1,3,5,4,4,4,7,6,0,0,1,3,0,1,0,0,48,4,2,1,1,1,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
926,17,4,22,4,1,4,4,5,4,4,7,7,0,0,1,3,0,1,0,1,44,2,2,1,1,1,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
927,17,5,20,5,1,2,4,4,5,5,8,9,0,0,1,3,0,1,0,1,40,3,2,1,1,0,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
928,7,1,20,1,1,0,1,1,1,1,5,2,0,0,1,1,0,0,0,1,37,2,2,1,1,2,2.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
929,8,4,46,4,1,3,4,4,4,4,8,8,0,0,1,3,0,1,0,1,68,2,2,1,1,1,3.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
930,10,5,3,5,1,4,5,5,5,5,9,10,0,0,1,3,0,1,1,1,28,2,2,1,1,1,4.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
931,9,5,46,4,1,3,4,4,4,4,7,7,0,0,1,3,0,1,0,1,66,2,2,1,1,1,3.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
932,5,4,45,4,1,4,4,4,4,4,6,10,0,0,6,3,1,1,0,0,68,1,2,1,1,0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
933,17,4,2,4,1,3,4,5,4,4,8,5,0,0,1,2,0,1,0,1,42,2,0,1,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
934,5,2,12,4,1,3,4,4,4,4,10,6,0,0,1,3,0,1,0,0,36,2,2,1,1,0,2.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
935,11,5,39,5,1,3,4,3,3,4,7,10,0,0,1,1,0,1,0,1,57,2,2,1,1,1,1.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
936,3,4,20,4,1,3,5,4,4,4,8,8,1,0,3,3,0,1,0,0,45,2,2,1,1,1,4.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
937,9,1,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,1,70,1,2,1,1,2,2.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
938,5,4,21,4,1,4,5,4,4,4,9,9,0,1,1,3,0,1,0,1,41,4,2,1,1,1,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
939,9,5,20,5,1,4,4,4,4,5,5,5,0,0,1,3,0,1,0,1,48,4,2,1,1,1,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
940,17,5,8,4,1,3,4,4,4,4,6,7,0,0,3,3,0,1,0,1,33,3,2,1,1,0,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
941,17,4,0,0,0,0,0,0,0,0,9,0,1,1,3,0,1,0,0,1,25,3,2,1,1,0,3.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
942,8,4,55,4,1,4,4,4,4,4,10,10,0,0,1,3,1,1,1,0,72,0,2,0,1,1,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
943,7,4,5,5,1,3,4,5,4,4,8,8,0,0,1,3,0,1,0,0,26,2,2,1,1,1,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
944,17,4,45,5,1,3,4,5,2,4,7,7,1,0,6,3,0,1,0,0,72,2,2,1,1,1,2.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
945,7,4,30,4,1,3,4,4,4,4,7,6,1,0,3,3,1,1,1,0,46,4,2,1,1,1,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
946,11,4,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,1,72,2,0,1,1,1,2.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
947,17,4,42,4,1,3,4,4,3,4,7,7,0,0,1,3,0,1,0,0,66,1,2,1,1,1,2.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
948,17,5,2,5,0,3,3,4,3,4,7,9,0,0,2,3,0,1,0,1,29,2,0,1,1,1,1.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
949,17,2,0,0,0,0,0,0,0,0,8,0,1,0,1,3,0,1,0,1,18,2,1,1,1,0,4.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
950,9,4,39,3,1,3,3,2,4,4,5,5,0,0,1,3,0,1,0,1,59,2,2,1,1,1,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
951,9,1,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,0,1,60,2,2,1,1,1,1.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
952,10,4,25,4,1,3,4,4,4,3,7,9,0,0,1,3,0,1,1,1,49,2,0,1,1,1,2.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
953,9,4,49,5,1,3,2,4,4,4,6,6,0,0,1,3,0,1,1,0,72,1,2,1,1,0,2.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
954,5,2,0,0,0,0,0,0,0,0,6,0,1,0,6,0,0,0,0,1,18,2,1,0,1,1,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
955,7,3,2,3,0,3,3,4,3,4,4,10,0,0,2,3,0,1,0,0,53,2,2,1,1,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
956,11,0,0,0,0,0,0,0,0,0,8,0,1,0,1,3,0,1,0,1,73,0,2,1,1,1,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
957,17,1,0,0,0,0,0,0,0,0,9,0,0,1,5,1,0,1,0,0,33,4,2,1,1,1,3.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
958,9,4,39,4,1,3,4,5,4,4,10,10,0,0,1,3,0,1,1,1,60,0,2,1,1,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
959,9,4,32,4,1,3,4,4,3,4,6,7,0,0,2,3,0,1,1,0,66,1,2,1,1,1,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
960,17,5,30,4,1,3,4,4,5,5,8,7,0,0,1,3,0,1,0,0,56,4,2,2,1,0,3.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
961,8,4,35,5,1,4,4,4,4,4,10,8,0,0,1,3,0,1,1,0,62,2,2,1,1,1,2.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
962,9,2,0,0,0,0,0,0,0,0,7,0,0,0,3,3,1,1,0,1,56,2,2,1,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
963,8,2,0,0,0,0,0,0,0,0,6,0,1,0,1,3,0,1,0,0,20,2,1,0,1,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
964,11,2,50,3,1,2,4,4,4,3,5,5,0,0,6,3,0,1,1,0,77,0,2,0,1,1,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
965,9,4,0,0,0,0,0,0,0,0,8,0,0,0,5,3,1,2,0,1,46,3,2,1,1,0,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966,11,4,6,4,0,3,3,4,3,4,10,10,1,0,1,3,0,1,1,1,23,2,2,1,1,1,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
967,11,5,12,5,1,4,5,5,3,5,6,6,1,0,6,3,0,1,1,1,32,2,2,1,1,1,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
968,17,0,0,0,0,0,0,0,0,0,8,0,0,0,5,3,0,2,0,1,50,2,2,1,1,2,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
969,3,4,35,4,1,3,4,4,4,4,7,7,0,0,1,3,0,1,1,1,55,2,2,1,1,1,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
970,9,5,12,5,1,3,4,5,4,4,10,10,0,0,1,3,0,2,0,1,31,2,0,1,1,0,3.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
971,9,5,40,5,1,4,3,3,5,5,8,10,0,0,1,3,0,1,0,1,58,2,2,2,1,1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
972,9,5,10,5,1,4,4,5,4,5,8,9,0,0,1,3,0,1,1,1,50,2,2,1,1,1,4.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
973,5,4,50,3,1,2,3,4,4,4,8,8,0,0,1,3,0,1,0,1,67,0,2,1,1,1,2.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
974,5,3,0,0,0,0,0,0,0,0,7,0,1,0,6,3,1,0,1,0,19,2,1,1,1,2,3.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
975,8,3,48,4,1,3,5,4,4,4,10,5,0,0,6,3,0,1,0,0,80,1,2,1,1,1,2.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
976,7,5,42,4,1,2,4,4,4,4,5,5,0,0,1,3,0,1,0,1,65,2,2,1,1,1,2.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
977,9,4,34,4,1,2,3,4,4,4,7,4,0,0,2,3,1,1,0,0,51,2,2,1,1,1,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
978,9,5,63,5,1,3,4,4,4,4,9,9,0,0,1,3,0,1,1,1,63,0,2,1,1,1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
979,17,2,0,0,0,0,0,0,0,0,8,0,0,0,2,3,0,2,0,1,70,4,2,1,1,1,3.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
980,5,4,0,0,0,0,0,0,0,0,10,0,1,0,1,3,0,2,0,1,23,2,2,1,1,0,3.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
981,11,0,60,3,1,3,5,4,1,2,0,0,0,0,1,3,0,1,0,1,76,1,2,1,1,1,1.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
982,17,5,20,5,1,3,4,5,4,5,8,8,1,0,1,3,0,1,0,1,32,0,2,1,1,1,4.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
983,9,3,11,5,1,3,3,4,4,4,8,8,1,0,2,3,0,1,0,1,34,3,2,1,1,0,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
984,17,5,8,5,1,4,4,5,3,5,8,8,0,0,2,3,0,1,0,1,36,2,2,1,1,1,4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
985,11,4,35,4,1,3,4,4,4,4,8,8,0,0,1,3,0,1,0,1,54,2,2,1,1,1,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
986,17,4,0,0,0,0,0,0,0,0,5,0,1,0,2,3,0,0,0,1,21,2,2,1,1,1,3.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
987,17,4,25,4,1,2,4,4,3,4,10,7,0,0,6,3,1,1,0,0,61,0,0,1,1,1,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
988,11,4,29,4,1,4,5,4,4,4,8,8,0,0,1,3,0,1,1,1,48,2,2,1,1,1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
989,4,5,15,5,1,4,2,5,4,5,10,7,0,0,3,3,0,1,0,1,41,2,0,1,1,1,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
990,17,5,27,4,1,3,4,4,3,4,10,10,0,0,1,3,0,1,0,1,50,2,2,1,1,1,2.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
991,7,4,6,4,1,3,4,4,4,4,8,10,0,0,6,3,0,1,0,0,38,2,2,1,1,1,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
992,5,4,3,4,0,3,3,4,3,4,7,7,1,0,3,3,0,1,0,0,18,2,2,1,1,1,4.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
993,17,4,35,4,1,3,5,5,4,4,7,7,0,0,1,3,0,1,1,1,52,2,2,1,1,1,2.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
994,7,1,0,0,0,0,0,0,0,0,10,0,1,0,6,0,1,1,0,0,68,3,2,1,1,0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
995,11,5,20,4,1,3,4,4,4,4,10,10,1,0,1,3,0,1,0,1,43,2,0,1,1,0,3.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
996,7,4,15,4,1,3,4,4,4,4,7,7,0,0,2,3,0,1,0,0,44,2,2,1,1,1,4.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
997,11,5,10,4,1,4,4,4,4,4,8,10,1,0,1,3,0,1,0,1,25,3,0,1,1,1,2.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
998,8,2,40,4,1,3,4,4,4,5,7,7,0,0,4,3,0,1,0,0,68,1,2,1,1,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
999,4,4,45,4,1,3,5,4,4,5,7,6,0,0,1,3,0,1,1,0,70,2,2,1,1,1,2.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
